epoch,hp_metric,loss,step,val_loss
18,,-19.184118270874023,41899,
18,,-16.293119430541992,41949,
18,,-18.273109436035156,41999,
18,,-12.128400802612305,42049,
18,,-16.283130645751953,42099,
18,,-18.220842361450195,42149,
18,,-18.226985931396484,42199,
18,,-20.350255966186523,42249,
18,,-19.69659996032715,42299,
18,,-15.308191299438477,42349,
18,,-16.480960845947266,42399,
18,,-18.82660675048828,42449,
18,,-18.262792587280273,42499,
18,,-13.034937858581543,42549,
18,,-16.45148277282715,42599,
18,,-19.580101013183594,42649,
18,,-17.775596618652344,42699,
18,,-16.9502010345459,42749,
,-15.327589988708496,,42750,
18,,,42749,-15.327589988708496
19,,-16.739601135253906,42799,
19,,-14.133415222167969,42849,
19,,-14.1943998336792,42899,
19,,-19.06208038330078,42949,
19,,-16.745098114013672,42999,
19,,-20.596670150756836,43049,
19,,-19.688438415527344,43099,
19,,-18.34021759033203,43149,
19,,-13.359169006347656,43199,
19,,-18.96844482421875,43249,
19,,-16.74406623840332,43299,
19,,-20.76296615600586,43349,
19,,-18.769439697265625,43399,
19,,-17.411121368408203,43449,
19,,-16.54120635986328,43499,
19,,-18.33595085144043,43549,
19,,-12.058540344238281,43599,
19,,-17.861351013183594,43649,
19,,-17.578994750976562,43699,
19,,-19.25341033935547,43749,
19,,-18.59720230102539,43799,
19,,-17.340496063232422,43849,
19,,-15.371607780456543,43899,
19,,-16.58863639831543,43949,
19,,-14.718559265136719,43999,
19,,-14.07661247253418,44049,
19,,-15.920584678649902,44099,
19,,-13.34730339050293,44149,
19,,-15.243690490722656,44199,
19,,-17.66851043701172,44249,
19,,-18.34366226196289,44299,
19,,-20.736068725585938,44349,
19,,-14.520959854125977,44399,
19,,-19.532941818237305,44449,
19,,-16.425418853759766,44499,
19,,-16.50666618347168,44549,
19,,-15.897250175476074,44599,
19,,-10.021928787231445,44649,
19,,-15.036542892456055,44699,
19,,-19.949359893798828,44749,
19,,-13.499214172363281,44799,
19,,-21.374526977539062,44849,
19,,-16.004989624023438,44899,
19,,-14.231974601745605,44949,
19,,-15.718589782714844,44999,
,-16.00928497314453,,45000,
19,,,44999,-16.00928497314453
20,,-17.307825088500977,45049,
20,,-17.801511764526367,45099,
20,,-15.361444473266602,45149,
20,,-15.725398063659668,45199,
20,,-13.956722259521484,45249,
20,,-23.836288452148438,45299,
20,,-18.648426055908203,45349,
20,,-21.046669006347656,45399,
20,,-16.600910186767578,45449,
20,,-20.21916961669922,45499,
20,,-16.718975067138672,45549,
20,,-20.594385147094727,45599,
20,,-20.119155883789062,45649,
20,,-14.874334335327148,45699,
20,,-13.830121994018555,45749,
20,,-12.422386169433594,45799,
20,,-14.476661682128906,45849,
20,,-15.96687126159668,45899,
20,,-17.052282333374023,45949,
20,,-12.601763725280762,45999,
20,,-17.908315658569336,46049,
20,,-16.850154876708984,46099,
20,,-18.913959503173828,46149,
20,,-17.667930603027344,46199,
20,,-19.074338912963867,46249,
20,,-14.100500106811523,46299,
20,,-21.88092613220215,46349,
20,,-17.939043045043945,46399,
20,,-13.837060928344727,46449,
20,,-19.69864273071289,46499,
20,,-18.379268646240234,46549,
20,,-14.578903198242188,46599,
20,,-18.501121520996094,46649,
20,,-17.493492126464844,46699,
20,,-20.27634048461914,46749,
20,,-16.044963836669922,46799,
20,,-17.702545166015625,46849,
20,,-17.08778190612793,46899,
20,,-16.380836486816406,46949,
20,,-17.928083419799805,46999,
20,,-16.32089614868164,47049,
20,,-18.44244956970215,47099,
20,,-14.667585372924805,47149,
20,,-17.584070205688477,47199,
20,,-16.33698272705078,47249,
,-16.275835037231445,,47250,
20,,,47249,-16.275835037231445
21,,-15.215492248535156,47299,
21,,-18.67780113220215,47349,
21,,-15.114986419677734,47399,
21,,-12.977235794067383,47449,
21,,-22.803253173828125,47499,
21,,-14.921184539794922,47549,
21,,-13.318754196166992,47599,
21,,-18.17929458618164,47649,
21,,-17.81073570251465,47699,
21,,-11.187553405761719,47749,
21,,-17.681127548217773,47799,
21,,-16.537580490112305,47849,
21,,-15.476473808288574,47899,
21,,-14.523849487304688,47949,
21,,-16.939817428588867,47999,
21,,-17.369049072265625,48049,
21,,-16.720619201660156,48099,
21,,-20.80612564086914,48149,
21,,-16.783710479736328,48199,
21,,-15.542661666870117,48249,
21,,-20.008506774902344,48299,
21,,-15.710803031921387,48349,
21,,-16.2045841217041,48399,
21,,-16.3553409576416,48449,
21,,-16.503524780273438,48499,
21,,-17.663496017456055,48549,
21,,-15.40308952331543,48599,
21,,-18.15990447998047,48649,
21,,-16.505041122436523,48699,
21,,-18.63321304321289,48749,
21,,-17.268077850341797,48799,
21,,-18.292707443237305,48849,
21,,-19.191694259643555,48899,
21,,-12.917936325073242,48949,
21,,-16.842281341552734,48999,
21,,-15.849830627441406,49049,
21,,-3.8328418731689453,49099,
21,,-19.274322509765625,49149,
21,,-14.843528747558594,49199,
21,,-15.612127304077148,49249,
21,,-14.953315734863281,49299,
21,,-14.747218132019043,49349,
21,,-15.990092277526855,49399,
21,,-17.79096031188965,49449,
21,,-17.232187271118164,49499,
,-16.22065544128418,,49500,
21,,,49499,-16.22065544128418
22,,-17.210132598876953,49549,
22,,-18.96932601928711,49599,
22,,-18.680784225463867,49649,
22,,-22.961750030517578,49699,
22,,-16.555349349975586,49749,
22,,-18.185020446777344,49799,
22,,-19.0078067779541,49849,
22,,-18.544490814208984,49899,
22,,-18.80022621154785,49949,
22,,-20.041427612304688,49999,
22,,-16.2152156829834,50049,
22,,-13.02075481414795,50099,
22,,-19.460494995117188,50149,
22,,-19.117904663085938,50199,
22,,-18.205785751342773,50249,
22,,-15.381010055541992,50299,
22,,-12.203761100769043,50349,
22,,-20.671798706054688,50399,
22,,-18.49034881591797,50449,
22,,-13.877141952514648,50499,
22,,-19.18158721923828,50549,
22,,-18.155132293701172,50599,
22,,-15.531282424926758,50649,
22,,-16.29325294494629,50699,
22,,-17.845172882080078,50749,
22,,-22.48245620727539,50799,
22,,-15.580842971801758,50849,
22,,-18.340007781982422,50899,
22,,-13.896743774414062,50949,
22,,-19.38819122314453,50999,
22,,-21.827388763427734,51049,
22,,-16.963306427001953,51099,
22,,-16.32753562927246,51149,
22,,-18.885543823242188,51199,
22,,-17.999732971191406,51249,
22,,-18.026386260986328,51299,
22,,-14.974676132202148,51349,
22,,-18.21920394897461,51399,
22,,-19.408559799194336,51449,
22,,-15.347766876220703,51499,
22,,-13.870075225830078,51549,
22,,-16.02210807800293,51599,
22,,-13.226949691772461,51649,
22,,-16.305946350097656,51699,
22,,-18.115257263183594,51749,
,-16.307703018188477,,51750,
22,,,51749,-16.307703018188477
23,,-12.335909843444824,51799,
23,,-13.933688163757324,51849,
23,,-7.822253227233887,51899,
23,,-15.343221664428711,51949,
23,,-16.23969078063965,51999,
23,,-14.435270309448242,52049,
23,,-13.497640609741211,52099,
23,,-14.666908264160156,52149,
23,,-16.862682342529297,52199,
23,,-17.55109977722168,52249,
23,,-17.240734100341797,52299,
23,,-15.562803268432617,52349,
23,,-17.83444595336914,52399,
23,,-21.885025024414062,52449,
23,,-14.704320907592773,52499,
23,,-15.333602905273438,52549,
23,,-13.743738174438477,52599,
23,,-24.718299865722656,52649,
23,,-20.795787811279297,52699,
23,,-16.33551025390625,52749,
23,,-11.28268051147461,52799,
23,,-19.097929000854492,52849,
23,,-11.64029598236084,52899,
23,,-16.594091415405273,52949,
23,,-20.422557830810547,52999,
23,,-15.396286010742188,53049,
23,,-20.600065231323242,53099,
23,,-13.591697692871094,53149,
23,,-19.725128173828125,53199,
23,,-14.45269775390625,53249,
23,,-18.54900550842285,53299,
23,,-14.955622673034668,53349,
23,,-18.449199676513672,53399,
23,,-17.13048553466797,53449,
23,,-15.432037353515625,53499,
23,,-15.165724754333496,53549,
23,,-14.209569931030273,53599,
23,,-13.952356338500977,53649,
23,,-15.8704252243042,53699,
23,,-13.975004196166992,53749,
23,,-17.608646392822266,53799,
23,,-18.23491096496582,53849,
23,,-18.061649322509766,53899,
23,,-18.915464401245117,53949,
23,,-17.008758544921875,53999,
,-16.014022827148438,,54000,
23,,,53999,-16.014022827148438
24,,-17.680408477783203,54049,
24,,-20.02726173400879,54099,
24,,-20.353965759277344,54149,
24,,-19.236515045166016,54199,
24,,-15.850970268249512,54249,
24,,-18.75136947631836,54299,
24,,-17.530208587646484,54349,
24,,-19.097347259521484,54399,
24,,-16.95654296875,54449,
24,,-18.899169921875,54499,
24,,-15.218806266784668,54549,
24,,-16.708398818969727,54599,
24,,-15.773791313171387,54649,
24,,-17.459537506103516,54699,
24,,-18.75110626220703,54749,
24,,-18.47511100769043,54799,
24,,-18.011812210083008,54849,
24,,-20.394447326660156,54899,
24,,-14.637691497802734,54949,
24,,-17.250553131103516,54999,
24,,-17.93550682067871,55049,
24,,-17.49969482421875,55099,
24,,-16.874418258666992,55149,
24,,-19.99640464782715,55199,
24,,-13.881122589111328,55249,
24,,-15.215127944946289,55299,
24,,-18.170269012451172,55349,
24,,-20.008073806762695,55399,
24,,-17.14126205444336,55449,
24,,-12.8095121383667,55499,
24,,-16.78607749938965,55549,
24,,-13.064654350280762,55599,
24,,-17.76665496826172,55649,
24,,-17.30843162536621,55699,
24,,-19.066505432128906,55749,
24,,-17.323104858398438,55799,
24,,-16.211021423339844,55849,
24,,-17.700265884399414,55899,
24,,-18.20404052734375,55949,
24,,-13.452506065368652,55999,
24,,-21.22500228881836,56049,
24,,-16.144054412841797,56099,
24,,-13.874140739440918,56149,
24,,-11.927627563476562,56199,
24,,-16.293434143066406,56249,
,-16.3680477142334,,56250,
24,,,56249,-16.3680477142334
25,,-21.574737548828125,56299,
25,,-14.099886894226074,56349,
25,,-16.228567123413086,56399,
25,,-11.833006858825684,56449,
25,,-22.594375610351562,56499,
25,,-13.266143798828125,56549,
25,,-16.41657829284668,56599,
25,,-16.761396408081055,56649,
25,,-18.171588897705078,56699,
25,,-20.162511825561523,56749,
25,,-16.101274490356445,56799,
25,,-16.749954223632812,56849,
25,,-17.457656860351562,56899,
25,,-17.189250946044922,56949,
25,,-18.706092834472656,56999,
25,,-16.832530975341797,57049,
25,,-17.169761657714844,57099,
25,,-13.809351921081543,57149,
25,,-18.440893173217773,57199,
25,,-17.028045654296875,57249,
25,,-19.87594223022461,57299,
25,,-14.35047721862793,57349,
25,,-16.67857551574707,57399,
25,,-18.476856231689453,57449,
25,,-17.108856201171875,57499,
25,,-13.954963684082031,57549,
25,,-18.297338485717773,57599,
25,,-17.73061180114746,57649,
25,,-13.675978660583496,57699,
25,,-17.483898162841797,57749,
25,,-17.507205963134766,57799,
25,,-15.70563793182373,57849,
25,,-15.311915397644043,57899,
25,,-18.081504821777344,57949,
25,,-14.233514785766602,57999,
25,,-20.138072967529297,58049,
25,,-13.302528381347656,58099,
25,,-22.57819175720215,58149,
25,,-18.404891967773438,58199,
25,,-13.050695419311523,58249,
25,,-15.311904907226562,58299,
25,,-16.30537986755371,58349,
25,,-18.297252655029297,58399,
25,,-17.850799560546875,58449,
25,,-17.21033477783203,58499,
,-16.30695915222168,,58500,
25,,,58499,-16.30695915222168
26,,-20.17463493347168,58549,
26,,-15.436328887939453,58599,
26,,-14.401622772216797,58649,
26,,-19.145103454589844,58699,
26,,-21.742666244506836,58749,
26,,-15.193199157714844,58799,
26,,-15.003194808959961,58849,
26,,-18.479848861694336,58899,
26,,-16.00118064880371,58949,
26,,-16.87762451171875,58999,
26,,-15.604682922363281,59049,
26,,-18.517850875854492,59099,
26,,-13.857649803161621,59149,
26,,-13.805006980895996,59199,
26,,-17.190589904785156,59249,
26,,-18.674421310424805,59299,
26,,-18.498062133789062,59349,
26,,-21.35814666748047,59399,
26,,-15.959142684936523,59449,
26,,-11.499002456665039,59499,
26,,-17.738094329833984,59549,
26,,-19.92668914794922,59599,
26,,-15.189302444458008,59649,
26,,-23.004955291748047,59699,
26,,-15.9307861328125,59749,
26,,-12.79030990600586,59799,
26,,-20.2303466796875,59849,
26,,-15.633459091186523,59899,
26,,-20.50839614868164,59949,
26,,-14.933988571166992,59999,
26,,-15.33416748046875,60049,
26,,-19.268203735351562,60099,
26,,-12.545512199401855,60149,
26,,-18.334121704101562,60199,
26,,-17.215360641479492,60249,
26,,-18.13648796081543,60299,
26,,-17.41275405883789,60349,
26,,-15.006093978881836,60399,
26,,-13.798492431640625,60449,
26,,-15.555898666381836,60499,
26,,-17.463478088378906,60549,
26,,-13.464568138122559,60599,
26,,-17.36763572692871,60649,
26,,-19.014671325683594,60699,
26,,-16.37681007385254,60749,
,-16.344938278198242,,60750,
26,,,60749,-16.344938278198242
27,,-21.8721981048584,60799,
27,,-16.494571685791016,60849,
27,,-19.594289779663086,60899,
27,,-11.324938774108887,60949,
27,,-16.478975296020508,60999,
27,,-18.584300994873047,61049,
27,,-17.59046173095703,61099,
27,,-15.39030647277832,61149,
27,,-18.077213287353516,61199,
27,,-17.316530227661133,61249,
27,,-19.534339904785156,61299,
27,,-15.975089073181152,61349,
27,,-15.516693115234375,61399,
27,,-17.35174560546875,61449,
27,,-15.64445686340332,61499,
27,,-17.40113639831543,61549,
27,,-17.280364990234375,61599,
27,,-16.545921325683594,61649,
27,,-20.371368408203125,61699,
27,,-17.344532012939453,61749,
27,,-19.28995132446289,61799,
27,,-14.061861991882324,61849,
27,,-13.581378936767578,61899,
27,,-17.090307235717773,61949,
27,,-15.599425315856934,61999,
27,,-16.53833770751953,62049,
27,,-16.063949584960938,62099,
27,,-15.590411186218262,62149,
27,,-17.967260360717773,62199,
27,,-16.27581787109375,62249,
27,,-18.021949768066406,62299,
27,,-17.077880859375,62349,
27,,-14.508929252624512,62399,
27,,-17.03485870361328,62449,
27,,-15.988716125488281,62499,
27,,-15.152915954589844,62549,
27,,-16.364025115966797,62599,
27,,-17.375417709350586,62649,
27,,-18.570144653320312,62699,
27,,-17.47560691833496,62749,
27,,-16.329608917236328,62799,
27,,-19.077404022216797,62849,
27,,-19.463958740234375,62899,
27,,-22.58881950378418,62949,
27,,-19.756202697753906,62999,
,-16.25627899169922,,63000,
27,,,62999,-16.25627899169922
28,,-19.421003341674805,63049,
28,,-14.414912223815918,63099,
28,,-16.163837432861328,63149,
28,,-17.592252731323242,63199,
28,,-17.495573043823242,63249,
28,,-18.707927703857422,63299,
28,,-16.38579559326172,63349,
28,,-14.458173751831055,63399,
28,,-18.962291717529297,63449,
28,,-24.015506744384766,63499,
28,,-14.489709854125977,63549,
28,,-18.583431243896484,63599,
28,,-18.350889205932617,63649,
28,,-17.186756134033203,63699,
28,,-14.679652214050293,63749,
28,,-16.856204986572266,63799,
28,,-15.165382385253906,63849,
28,,-16.359254837036133,63899,
28,,-15.967947006225586,63949,
28,,-18.350099563598633,63999,
28,,-17.520355224609375,64049,
28,,-17.174772262573242,64099,
28,,-15.540435791015625,64149,
28,,-17.44300651550293,64199,
28,,-15.747396469116211,64249,
28,,-18.421463012695312,64299,
28,,-15.140134811401367,64349,
28,,-17.95050048828125,64399,
28,,-14.744379043579102,64449,
28,,-20.236186981201172,64499,
28,,-19.950931549072266,64549,
28,,-15.726974487304688,64599,
28,,-19.99338150024414,64649,
28,,-17.60101318359375,64699,
28,,-18.520580291748047,64749,
28,,-14.39099407196045,64799,
28,,-19.472803115844727,64849,
28,,-14.097831726074219,64899,
28,,-16.958404541015625,64949,
28,,-17.313209533691406,64999,
28,,-15.781824111938477,65049,
28,,-15.994742393493652,65099,
28,,-13.609588623046875,65149,
28,,-17.12433433532715,65199,
28,,-18.49697494506836,65249,
,-16.416534423828125,,65250,
28,,,65249,-16.416534423828125
29,,-20.190723419189453,65299,
29,,-18.624671936035156,65349,
29,,-14.449970245361328,65399,
29,,-20.72595977783203,65449,
29,,-18.246017456054688,65499,
29,,-14.83176040649414,65549,
29,,-12.380392074584961,65599,
29,,-17.056419372558594,65649,
29,,-18.62226104736328,65699,
29,,-17.88882827758789,65749,
29,,-15.70020580291748,65799,
29,,-18.99108123779297,65849,
29,,-16.728527069091797,65899,
29,,-16.862564086914062,65949,
29,,-17.0888671875,65999,
29,,-19.162322998046875,66049,
29,,-15.490691184997559,66099,
29,,-20.00641632080078,66149,
29,,-19.409244537353516,66199,
29,,0.08448219299316406,66249,
29,,-21.03371238708496,66299,
29,,-17.80714988708496,66349,
29,,-16.050430297851562,66399,
29,,-11.818263053894043,66449,
29,,-19.523935317993164,66499,
29,,-20.239051818847656,66549,
29,,-17.470478057861328,66599,
29,,-17.516887664794922,66649,
29,,-12.681146621704102,66699,
29,,-16.79262351989746,66749,
29,,-16.27550506591797,66799,
29,,-16.19882583618164,66849,
29,,-15.970701217651367,66899,
29,,-13.996915817260742,66949,
29,,-20.89423942565918,66999,
29,,-15.33326244354248,67049,
29,,-17.73681640625,67099,
29,,-14.501368522644043,67149,
29,,-12.915334701538086,67199,
29,,-17.07025909423828,67249,
29,,-19.98517608642578,67299,
29,,-19.075796127319336,67349,
29,,-19.54813003540039,67399,
29,,-17.5054931640625,67449,
29,,-17.301311492919922,67499,
,-16.298654556274414,,67500,
29,,,67499,-16.298654556274414
30,,-16.739299774169922,67549,
30,,-17.839767456054688,67599,
30,,-16.875045776367188,67649,
30,,-15.616340637207031,67699,
30,,-14.400125503540039,67749,
30,,-17.079618453979492,67799,
30,,-19.537166595458984,67849,
30,,-16.51563262939453,67899,
30,,-15.644357681274414,67949,
30,,-14.604063987731934,67999,
30,,-15.302490234375,68049,
30,,-14.929862976074219,68099,
30,,-17.095808029174805,68149,
30,,-17.743993759155273,68199,
30,,-17.427593231201172,68249,
30,,-18.156085968017578,68299,
30,,-21.067203521728516,68349,
30,,-18.53893280029297,68399,
30,,-18.80670738220215,68449,
30,,-18.880802154541016,68499,
30,,-15.670366287231445,68549,
30,,-14.790132522583008,68599,
30,,-17.399011611938477,68649,
30,,-21.080989837646484,68699,
30,,-18.370059967041016,68749,
30,,-19.38833999633789,68799,
30,,-12.1548490524292,68849,
30,,-21.757640838623047,68899,
30,,-14.368033409118652,68949,
30,,-12.806997299194336,68999,
30,,-17.70710563659668,69049,
30,,-18.964946746826172,69099,
30,,-19.865951538085938,69149,
30,,-18.130859375,69199,
30,,-14.311015129089355,69249,
30,,-20.302425384521484,69299,
30,,-16.458152770996094,69349,
30,,-17.168498992919922,69399,
30,,-16.20974349975586,69449,
30,,-18.43317413330078,69499,
30,,-17.017623901367188,69549,
30,,-21.519119262695312,69599,
30,,-13.5907621383667,69649,
30,,-17.69403076171875,69699,
30,,-15.219297409057617,69749,
,-16.243410110473633,,69750,
30,,,69749,-16.243410110473633
31,,-15.422832489013672,69799,
31,,-15.710784912109375,69849,
31,,-20.645328521728516,69899,
31,,-18.466026306152344,69949,
31,,-21.46343994140625,69999,
31,,-17.300899505615234,70049,
31,,-15.036433219909668,70099,
31,,-20.967206954956055,70149,
31,,-17.152366638183594,70199,
31,,-20.659042358398438,70249,
31,,-11.588149070739746,70299,
31,,-18.49679183959961,70349,
31,,-18.619359970092773,70399,
31,,-20.347187042236328,70449,
31,,-15.689261436462402,70499,
31,,-15.735369682312012,70549,
31,,-18.031280517578125,70599,
31,,-18.25867462158203,70649,
31,,-13.354839324951172,70699,
31,,-16.524982452392578,70749,
31,,-14.351710319519043,70799,
31,,-23.00019073486328,70849,
31,,-13.164713859558105,70899,
31,,-15.76789665222168,70949,
31,,-20.579130172729492,70999,
31,,-17.19271469116211,71049,
31,,-14.524467468261719,71099,
31,,-18.067596435546875,71149,
31,,-16.690689086914062,71199,
31,,-11.8494291305542,71249,
31,,-17.804759979248047,71299,
31,,-17.769033432006836,71349,
31,,-15.058050155639648,71399,
31,,-17.070560455322266,71449,
31,,-16.280834197998047,71499,
31,,-16.35951042175293,71549,
31,,-15.33242416381836,71599,
31,,-15.683311462402344,71649,
31,,-17.83957290649414,71699,
31,,-18.15053367614746,71749,
31,,-19.47705841064453,71799,
31,,-15.420843124389648,71849,
31,,-18.679889678955078,71899,
31,,-19.29775047302246,71949,
31,,-4.896536827087402,71999,
,-16.415117263793945,,72000,
31,,,71999,-16.415117263793945
32,,-10.98652172088623,72049,
32,,-16.35991668701172,72099,
32,,-20.341896057128906,72149,
32,,-19.25518798828125,72199,
32,,-15.153701782226562,72249,
32,,-15.149813652038574,72299,
32,,-17.247669219970703,72349,
32,,-18.6368465423584,72399,
32,,-15.068586349487305,72449,
32,,-12.482553482055664,72499,
32,,-15.181200981140137,72549,
32,,-19.114574432373047,72599,
32,,-15.675344467163086,72649,
32,,-15.002542495727539,72699,
32,,-17.27562713623047,72749,
32,,-15.841567993164062,72799,
32,,-20.559226989746094,72849,
32,,-19.445377349853516,72899,
32,,-18.8167781829834,72949,
32,,-19.160541534423828,72999,
32,,-21.000286102294922,73049,
32,,-19.35276985168457,73099,
32,,-18.889591217041016,73149,
32,,-12.241703033447266,73199,
32,,-16.436756134033203,73249,
32,,-18.042865753173828,73299,
32,,-19.146804809570312,73349,
32,,-12.812688827514648,73399,
32,,-16.691009521484375,73449,
32,,-18.53533172607422,73499,
32,,-16.678314208984375,73549,
32,,-14.622528076171875,73599,
32,,-15.847074508666992,73649,
32,,-21.30683708190918,73699,
32,,-18.18773651123047,73749,
32,,-16.33763885498047,73799,
32,,-19.378175735473633,73849,
32,,-16.663284301757812,73899,
32,,-15.441017150878906,73949,
32,,-16.97126579284668,73999,
32,,-19.63557243347168,74049,
32,,-17.566463470458984,74099,
32,,-14.63046932220459,74149,
32,,-16.508007049560547,74199,
32,,-13.598655700683594,74249,
,-16.335538864135742,,74250,
32,,,74249,-16.335538864135742
33,,-19.26742935180664,74299,
33,,-17.50876235961914,74349,
33,,-19.773067474365234,74399,
33,,-16.46861457824707,74449,
33,,-16.923114776611328,74499,
33,,-16.516887664794922,74549,
33,,-13.530715942382812,74599,
33,,-17.16019058227539,74649,
33,,-15.844423294067383,74699,
33,,-13.774494171142578,74749,
33,,-20.122331619262695,74799,
33,,-20.985855102539062,74849,
33,,-17.11536979675293,74899,
33,,-14.99749755859375,74949,
33,,-16.832063674926758,74999,
33,,-14.609049797058105,75049,
33,,-16.037212371826172,75099,
33,,-16.576061248779297,75149,
33,,-15.530258178710938,75199,
33,,-8.27602767944336,75249,
33,,-16.257038116455078,75299,
33,,-18.805173873901367,75349,
33,,-21.306758880615234,75399,
33,,-20.476253509521484,75449,
33,,-22.713603973388672,75499,
33,,-16.83783531188965,75549,
33,,-19.374591827392578,75599,
33,,-20.89887237548828,75649,
33,,-18.650482177734375,75699,
33,,-16.83674430847168,75749,
33,,-18.395862579345703,75799,
33,,-17.213356018066406,75849,
33,,-18.05552864074707,75899,
33,,-12.66172981262207,75949,
33,,-16.524682998657227,75999,
33,,-18.32538414001465,76049,
33,,-18.770429611206055,76099,
33,,-19.8295955657959,76149,
33,,-19.39881134033203,76199,
33,,-15.752586364746094,76249,
33,,-18.336124420166016,76299,
33,,-10.123126029968262,76349,
33,,-19.684158325195312,76399,
33,,-13.867666244506836,76449,
33,,-20.417539596557617,76499,
,-16.400489807128906,,76500,
33,,,76499,-16.400489807128906
34,,-16.728729248046875,76549,
34,,-17.9981746673584,76599,
34,,-22.47948455810547,76649,
34,,-14.401647567749023,76699,
34,,-18.5972900390625,76749,
34,,-17.829591751098633,76799,
34,,-19.026996612548828,76849,
34,,-18.32840347290039,76899,
34,,-15.819388389587402,76949,
34,,-16.76430892944336,76999,
34,,-22.82220458984375,77049,
34,,-16.46520233154297,77099,
34,,-21.20768165588379,77149,
34,,-15.724205017089844,77199,
34,,-18.289505004882812,77249,
34,,-15.881515502929688,77299,
34,,-10.927581787109375,77349,
34,,-11.861175537109375,77399,
34,,-17.023658752441406,77449,
34,,-16.816822052001953,77499,
34,,-16.020416259765625,77549,
34,,-16.554527282714844,77599,
34,,-14.299395561218262,77649,
34,,-16.892959594726562,77699,
34,,-16.189592361450195,77749,
34,,-20.112173080444336,77799,
34,,-15.754804611206055,77849,
34,,-11.714030265808105,77899,
34,,-19.290037155151367,77949,
34,,-15.542410850524902,77999,
34,,-15.753288269042969,78049,
34,,-15.304506301879883,78099,
34,,-16.594329833984375,78149,
34,,-18.019405364990234,78199,
34,,-15.022249221801758,78249,
34,,-17.560556411743164,78299,
34,,-15.863314628601074,78349,
34,,-16.80583381652832,78399,
34,,-19.461441040039062,78449,
34,,-15.876498222351074,78499,
34,,-17.026824951171875,78549,
34,,-20.914480209350586,78599,
34,,-15.696757316589355,78649,
34,,-12.109552383422852,78699,
34,,-18.190773010253906,78749,
,-16.306732177734375,,78750,
34,,,78749,-16.306732177734375
35,,-17.62390899658203,78799,
35,,-17.63892364501953,78849,
35,,-17.518470764160156,78899,
35,,-18.644039154052734,78949,
35,,-17.526477813720703,78999,
35,,-15.73826789855957,79049,
35,,-17.290639877319336,79099,
35,,-16.16164207458496,79149,
35,,-13.169737815856934,79199,
35,,-15.829169273376465,79249,
35,,-21.37551498413086,79299,
35,,-16.345500946044922,79349,
35,,-16.052350997924805,79399,
35,,-18.00623893737793,79449,
35,,-19.636865615844727,79499,
35,,-20.87359619140625,79549,
35,,-16.89667320251465,79599,
35,,-14.538564682006836,79649,
35,,-17.203983306884766,79699,
35,,-17.632017135620117,79749,
35,,-15.062095642089844,79799,
35,,-18.688396453857422,79849,
35,,-13.963994979858398,79899,
35,,-11.647125244140625,79949,
35,,-16.317079544067383,79999,
35,,-17.362791061401367,80049,
35,,-20.4904842376709,80099,
35,,-16.199649810791016,80149,
35,,-14.232013702392578,80199,
35,,-16.162281036376953,80249,
35,,-23.522388458251953,80299,
35,,-18.88494873046875,80349,
35,,-14.1927490234375,80399,
35,,-15.492587089538574,80449,
35,,-14.731725692749023,80499,
35,,-17.01388931274414,80549,
35,,-18.563735961914062,80599,
35,,-19.927261352539062,80649,
35,,-15.193923950195312,80699,
35,,-14.835424423217773,80749,
35,,-18.964277267456055,80799,
35,,-22.50640869140625,80849,
35,,-22.924327850341797,80899,
35,,-21.316606521606445,80949,
35,,-15.806788444519043,80999,
,-16.054296493530273,,81000,
35,,,80999,-16.054296493530273
36,,-18.097545623779297,81049,
36,,-20.372413635253906,81099,
36,,-19.240440368652344,81149,
36,,-17.08729362487793,81199,
36,,-19.821918487548828,81249,
36,,-16.815608978271484,81299,
36,,-17.591337203979492,81349,
36,,-21.700111389160156,81399,
36,,-20.868480682373047,81449,
36,,-18.94257926940918,81499,
36,,-19.702083587646484,81549,
36,,-16.092735290527344,81599,
36,,-21.5925350189209,81649,
36,,-16.44986343383789,81699,
36,,-18.07352066040039,81749,
36,,-19.005695343017578,81799,
36,,-14.821111679077148,81849,
36,,-19.79166030883789,81899,
36,,-19.33236312866211,81949,
36,,-16.950334548950195,81999,
36,,-17.916160583496094,82049,
36,,-21.04132843017578,82099,
36,,-21.120004653930664,82149,
36,,-15.029559135437012,82199,
36,,-14.831629753112793,82249,
36,,-18.402259826660156,82299,
36,,-18.648691177368164,82349,
36,,-15.719320297241211,82399,
36,,-13.158480644226074,82449,
36,,-16.612241744995117,82499,
36,,-19.31109046936035,82549,
36,,-17.59510040283203,82599,
36,,-11.718955993652344,82649,
36,,-19.356868743896484,82699,
36,,-19.56986427307129,82749,
36,,-17.343734741210938,82799,
36,,-15.213884353637695,82849,
36,,-19.26605796813965,82899,
36,,-21.663162231445312,82949,
36,,-15.312644958496094,82999,
36,,-16.409101486206055,83049,
36,,-14.655311584472656,83099,
36,,-18.677230834960938,83149,
36,,-20.906816482543945,83199,
36,,-16.919187545776367,83249,
,-16.483266830444336,,83250,
36,,,83249,-16.483266830444336
37,,-11.365215301513672,83299,
37,,-16.582107543945312,83349,
37,,-18.73227310180664,83399,
37,,-14.657548904418945,83449,
37,,-20.39238739013672,83499,
37,,-20.696596145629883,83549,
37,,-18.475900650024414,83599,
37,,-19.63551139831543,83649,
37,,-14.559442520141602,83699,
